id,activity,athlete,lap_index,split,start_index,end_index,moving_time,start_date_local,distance,average_speed,max_speed,total_elevation_gain,average_cadence,average_watts,average_heartrate,max_heartrate,pace_zone,Z1,Z2,Z3,Z4,Z5,resource_state,name,elapsed_time,start_date,device_watts
25836053501,7756558907,98364076,13,13,656,726,190,2022-09-05T07:03:25Z,500.0,2.63,4.254,7.1,83.7,,159.0,165.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25836053502,7756558907,98364076,14,14,727,743,69,2022-09-05T07:06:37Z,227.49,3.3,4.037,2.7,83.9,,158.1,160.0,4.0,0.0,0.0,0.0,227.49,0.0,,,,,
25801110651,7747417914,98364076,1,1,0,67,195,2022-09-03T14:06:52Z,500.0,2.56,4.898,3.9,82.2,,137.7,157.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110656,7747417914,98364076,2,2,68,120,185,2022-09-03T14:10:12Z,500.0,2.7,3.891,3.9,83.1,,158.5,165.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110662,7747417914,98364076,3,3,121,169,200,2022-09-03T14:13:20Z,500.0,2.5,3.86,0.0,83.5,,150.2,165.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110664,7747417914,98364076,4,4,170,215,217,2022-09-03T14:16:42Z,500.0,2.3,3.952,30.4,81.6,,162.5,174.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25801110667,7747417914,98364076,5,5,216,261,210,2022-09-03T14:20:16Z,500.0,2.38,3.33,7.4,82.1,,157.6,171.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25801110671,7747417914,98364076,6,6,262,314,207,2022-09-03T14:23:49Z,500.0,2.42,3.664,0.0,82.7,,138.3,141.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25801110675,7747417914,98364076,7,7,315,371,196,2022-09-03T14:27:15Z,500.0,2.55,6.554,3.3,83.2,,152.6,161.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110679,7747417914,98364076,8,8,372,416,165,2022-09-03T14:30:39Z,500.0,3.03,5.292,4.6,83.3,,161.7,168.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25801110681,7747417914,98364076,9,9,417,460,197,2022-09-03T14:33:25Z,500.0,2.54,3.34,0.0,83.5,,161.6,166.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110684,7747417914,98364076,10,10,461,510,182,2022-09-03T14:36:40Z,500.0,2.75,3.468,0.0,83.8,,166.6,170.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110686,7747417914,98364076,11,11,511,549,125,2022-09-03T14:39:44Z,367.64,2.94,4.007,11.0,83.3,,168.3,175.0,3.0,0.0,0.0,367.64,0.0,0.0,,,,,
25801110690,7747417914,98364076,12,12,550,589,190,2022-09-03T14:41:54Z,500.0,2.63,4.068,23.2,84.2,,177.0,181.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110694,7747417914,98364076,13,13,590,638,220,2022-09-03T14:45:04Z,500.0,2.27,4.046,31.1,83.6,,180.4,184.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25801110696,7747417914,98364076,14,14,639,678,197,2022-09-03T14:48:43Z,500.0,2.54,3.401,22.2,83.2,,178.9,181.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110701,7747417914,98364076,15,15,679,714,186,2022-09-03T14:52:03Z,500.0,2.69,3.413,17.3,84.0,,180.1,183.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110704,7747417914,98364076,16,16,715,749,172,2022-09-03T14:55:13Z,435.87,2.53,3.308,19.7,83.6,,177.8,184.0,2.0,0.0,435.87,0.0,0.0,0.0,,,,,
25801110707,7747417914,98364076,17,17,750,790,190,2022-09-03T14:58:05Z,500.0,2.63,4.023,0.0,83.4,,174.2,180.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110711,7747417914,98364076,18,18,791,837,169,2022-09-03T15:01:14Z,500.0,2.96,6.63,3.7,84.6,,173.8,176.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25801110713,7747417914,98364076,19,19,838,891,182,2022-09-03T15:04:01Z,500.0,2.75,4.3,4.6,83.4,,173.1,175.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110715,7747417914,98364076,20,20,892,931,171,2022-09-03T15:07:03Z,500.0,2.92,5.018,0.0,84.7,,173.2,176.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25801110718,7747417914,98364076,21,21,932,974,183,2022-09-03T15:09:55Z,500.0,2.73,4.852,0.0,84.3,,165.5,174.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110721,7747417914,98364076,22,22,975,1017,172,2022-09-03T15:14:14Z,500.0,2.91,3.599,2.1,84.6,,169.7,177.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25801110723,7747417914,98364076,23,23,1018,1053,187,2022-09-03T15:17:11Z,500.0,2.67,3.108,0.0,84.0,,169.3,172.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110725,7747417914,98364076,24,24,1054,1093,186,2022-09-03T15:20:17Z,500.0,2.69,3.513,0.0,84.1,,169.1,173.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110728,7747417914,98364076,25,25,1094,1133,200,2022-09-03T15:23:24Z,500.0,2.5,3.356,0.0,85.4,,155.5,169.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110733,7747417914,98364076,26,26,1134,1185,191,2022-09-03T15:26:42Z,500.0,2.62,3.541,0.0,84.4,,160.7,166.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110739,7747417914,98364076,27,27,1186,1236,176,2022-09-03T15:29:54Z,500.0,2.84,4.103,0.0,84.6,,160.0,169.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110742,7747417914,98364076,28,28,1237,1281,184,2022-09-03T15:32:51Z,500.0,2.72,4.326,0.0,85.1,,167.8,175.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110745,7747417914,98364076,29,29,1282,1334,177,2022-09-03T15:35:54Z,500.0,2.82,5.735,2.0,84.5,,171.3,174.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25801110748,7747417914,98364076,30,30,1335,1389,203,2022-09-03T15:38:49Z,500.0,2.46,4.317,0.0,84.1,,161.1,173.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25801110754,7747417914,98364076,31,31,1390,1428,170,2022-09-03T15:43:17Z,466.99,2.75,3.049,0.0,85.0,,167.6,172.0,2.0,0.0,466.99,0.0,0.0,0.0,,,,,
25774911167,7740374263,98364076,1,1,0,65,213,2022-09-02T07:33:21Z,500.0,2.35,3.73,0.0,82.1,,129.3,139.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25774911169,7740374263,98364076,2,2,66,108,178,2022-09-02T07:36:57Z,500.0,2.81,3.882,0.0,83.6,,135.5,142.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911172,7740374263,98364076,3,3,109,166,201,2022-09-02T07:39:59Z,500.0,2.49,3.283,0.0,83.2,,133.6,144.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911174,7740374263,98364076,4,4,167,205,198,2022-09-02T07:43:46Z,500.0,2.53,3.184,0.0,83.5,,142.7,147.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911176,7740374263,98364076,5,5,206,246,190,2022-09-02T07:47:03Z,500.0,2.63,3.174,0.0,83.1,,143.9,147.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911179,7740374263,98364076,6,6,247,284,187,2022-09-02T07:50:13Z,500.0,2.67,3.62,0.0,82.5,,142.5,147.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911181,7740374263,98364076,7,7,285,322,186,2022-09-02T07:53:22Z,500.0,2.69,3.766,0.0,82.8,,145.7,155.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911184,7740374263,98364076,8,8,323,353,190,2022-09-02T07:56:28Z,500.0,2.63,3.564,5.9,83.6,,152.7,158.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911186,7740374263,98364076,9,9,354,389,188,2022-09-02T07:59:39Z,500.0,2.66,2.909,0.0,83.1,,152.5,159.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25774911188,7740374263,98364076,10,10,390,403,64,2022-09-02T08:02:45Z,188.72,2.95,3.414,0.0,82.9,,148.1,151.0,3.0,0.0,0.0,188.72,0.0,0.0,,,,,
25774911189,7740374263,98364076,11,11,404,408,15,2022-09-02T08:03:48Z,65.31,4.35,5.719,0.0,99.4,,154.6,158.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911192,7740374263,98364076,12,12,409,421,45,2022-09-02T08:04:04Z,122.14,2.71,5.109,0.0,81.6,,171.1,175.0,2.0,0.0,122.14,0.0,0.0,0.0,,,,,
25774911193,7740374263,98364076,13,13,422,427,15,2022-09-02T08:04:51Z,75.11,5.01,6.78,0.0,109.1,,165.5,171.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911197,7740374263,98364076,14,14,428,440,45,2022-09-02T08:05:03Z,106.92,2.38,5.624,0.0,81.9,,166.8,169.0,1.0,106.92,0.0,0.0,0.0,0.0,,,,,
25774911199,7740374263,98364076,15,15,441,445,15,2022-09-02T08:05:50Z,80.66,5.38,7.466,0.0,111.2,,163.5,168.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911201,7740374263,98364076,16,16,446,453,45,2022-09-02T08:06:04Z,104.47,2.32,5.478,0.0,79.8,,168.1,171.0,1.0,104.47,0.0,0.0,0.0,0.0,,,,,
25774911203,7740374263,98364076,17,17,454,459,15,2022-09-02T08:06:47Z,73.14,4.88,5.701,0.0,92.4,,166.6,168.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911206,7740374263,98364076,18,18,460,468,45,2022-09-02T08:07:03Z,107.39,2.39,5.285,0.0,80.8,,172.3,176.0,1.0,107.39,0.0,0.0,0.0,0.0,,,,,
25774911207,7740374263,98364076,19,19,469,475,15,2022-09-02T08:07:50Z,75.63,5.04,7.968,0.0,101.5,,166.1,168.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911208,7740374263,98364076,20,20,476,484,28,2022-09-02T08:08:03Z,76.71,2.74,5.494,0.0,84.5,,172.6,176.0,2.0,0.0,76.71,0.0,0.0,0.0,,,,,
25774911211,7740374263,98364076,21,21,486,497,45,2022-09-02T08:08:37Z,94.04,2.09,2.65,0.0,81.3,,165.1,173.0,1.0,94.04,0.0,0.0,0.0,0.0,,,,,
25774911212,7740374263,98364076,22,22,498,503,15,2022-09-02T08:09:22Z,79.29,5.29,6.144,0.0,108.9,,162.8,165.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25774911214,7740374263,98364076,23,23,504,542,203,2022-09-02T08:09:35Z,500.0,2.46,5.558,0.0,82.2,,159.6,176.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25774911216,7740374263,98364076,24,24,543,565,126,2022-09-02T08:13:03Z,332.96,2.64,3.049,3.6,82.4,,156.7,168.0,2.0,0.0,332.96,0.0,0.0,0.0,,,,,
25735209259,7729139166,98364076,1,1,0,66,202,2022-08-31T06:29:14Z,500.0,2.48,4.147,0.0,81.9,,124.8,137.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25735209262,7729139166,98364076,2,2,67,113,192,2022-08-31T06:32:40Z,500.0,2.6,3.926,0.0,83.7,,131.4,139.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209266,7729139166,98364076,3,3,114,152,208,2022-08-31T06:35:54Z,500.0,2.4,3.083,0.0,84.1,,136.3,141.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25735209268,7729139166,98364076,4,4,153,193,192,2022-08-31T06:39:43Z,500.0,2.6,3.795,0.0,84.4,,140.6,147.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209273,7729139166,98364076,5,5,194,230,191,2022-08-31T06:42:58Z,500.0,2.62,3.461,0.0,84.4,,144.9,149.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209275,7729139166,98364076,6,6,231,266,175,2022-08-31T06:46:10Z,500.0,2.86,4.184,0.0,83.5,,146.0,151.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209278,7729139166,98364076,7,7,267,300,196,2022-08-31T06:49:05Z,500.0,2.55,3.06,0.0,83.1,,144.4,146.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209282,7729139166,98364076,8,8,301,334,202,2022-08-31T06:52:21Z,500.0,2.48,2.919,5.6,83.0,,147.2,151.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25735209285,7729139166,98364076,9,9,335,368,196,2022-08-31T06:55:41Z,500.0,2.55,3.424,0.0,82.5,,144.3,152.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209287,7729139166,98364076,10,10,369,379,42,2022-08-31T06:58:59Z,122.92,2.93,3.43,0.0,81.8,,137.7,139.0,3.0,0.0,0.0,122.92,0.0,0.0,,,,,
25735209290,7729139166,98364076,11,11,380,413,197,2022-08-31T06:59:39Z,500.0,2.54,2.865,0.0,81.9,,140.4,147.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209291,7729139166,98364076,12,12,414,455,182,2022-08-31T07:02:58Z,500.0,2.75,3.356,0.0,82.7,,144.9,148.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209294,7729139166,98364076,13,13,456,498,190,2022-08-31T07:06:03Z,500.0,2.63,3.96,0.0,82.8,,145.9,149.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25735209297,7729139166,98364076,14,14,499,504,23,2022-08-31T07:09:12Z,65.97,2.87,3.146,0.0,83.0,,148.7,149.0,2.0,0.0,65.97,0.0,0.0,0.0,,,,,
25696450587,7718060779,98364076,1,1,0,71,196,2022-08-29T06:30:57Z,500.0,2.55,4.112,0.0,83.2,,113.7,132.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450588,7718060779,98364076,2,2,72,123,194,2022-08-29T06:34:17Z,500.0,2.58,3.242,0.0,84.8,,122.0,128.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450591,7718060779,98364076,3,3,124,166,199,2022-08-29T06:38:04Z,500.0,2.51,3.248,0.0,85.0,,131.8,139.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450593,7718060779,98364076,4,4,167,210,200,2022-08-29T06:41:23Z,500.0,2.5,5.35,0.0,83.6,,143.1,148.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450595,7718060779,98364076,5,5,211,248,189,2022-08-29T06:44:44Z,500.0,2.65,3.527,0.0,83.7,,146.8,155.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450597,7718060779,98364076,6,6,249,285,174,2022-08-29T06:47:55Z,500.0,2.87,3.944,0.0,83.5,,148.2,155.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450598,7718060779,98364076,7,7,286,293,44,2022-08-29T06:50:49Z,125.62,2.86,3.131,0.0,84.2,,145.3,149.0,2.0,0.0,125.62,0.0,0.0,0.0,,,,,
25696450600,7718060779,98364076,8,8,294,301,30,2022-08-29T06:51:32Z,111.5,3.72,4.086,0.0,95.4,,153.6,156.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25696450602,7718060779,98364076,9,9,302,334,161,2022-08-29T06:52:04Z,500.0,3.11,3.654,2.1,88.4,,160.5,165.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25696450604,7718060779,98364076,10,10,335,339,18,2022-08-29T06:54:43Z,66.36,3.69,3.752,0.0,91.4,,165.8,167.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25696450605,7718060779,98364076,11,11,340,373,201,2022-08-29T06:55:04Z,500.0,2.49,3.219,5.6,83.9,,155.2,169.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450606,7718060779,98364076,12,12,374,390,98,2022-08-29T06:58:23Z,265.06,2.7,3.434,0.0,84.0,,142.1,148.0,2.0,0.0,265.06,0.0,0.0,0.0,,,,,
25696450607,7718060779,98364076,13,13,391,400,30,2022-08-29T07:00:00Z,142.78,4.76,5.629,0.0,97.6,,149.8,153.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25696450608,7718060779,98364076,14,14,401,435,148,2022-08-29T07:00:30Z,500.0,3.38,4.976,0.0,89.8,,162.1,168.0,4.0,0.0,0.0,0.0,500.0,0.0,,,,,
25696450609,7718060779,98364076,15,15,436,443,31,2022-08-29T07:03:01Z,105.46,3.4,3.868,0.0,89.0,,168.5,169.0,4.0,0.0,0.0,0.0,105.46,0.0,,,,,
25696450610,7718060779,98364076,16,16,444,490,182,2022-08-29T07:03:32Z,500.0,2.75,3.713,0.0,85.2,,156.7,167.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25696450612,7718060779,98364076,17,17,491,523,117,2022-08-29T07:06:34Z,274.76,2.35,2.996,6.6,83.8,,146.5,159.0,1.0,274.76,0.0,0.0,0.0,0.0,,,,,
25696450614,7718060779,98364076,18,18,524,564,202,2022-08-29T07:09:14Z,500.0,2.48,3.413,22.7,84.1,,160.8,166.0,1.0,500.0,0.0,0.0,0.0,0.0,,,,,
25696450616,7718060779,98364076,19,19,565,575,56,2022-08-29T07:12:34Z,147.32,2.63,3.011,2.8,84.4,,166.3,167.0,2.0,0.0,147.32,0.0,0.0,0.0,,,,,
25674898043,7712503099,98364076,1,1,0,74,185,2022-08-28T08:46:51Z,500.0,2.7,4.733,8.0,83.7,,137.7,159.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25674898044,7712503099,98364076,2,2,75,125,148,2022-08-28T08:49:58Z,500.0,3.38,5.962,5.0,85.2,,161.2,166.0,4.0,0.0,0.0,0.0,500.0,0.0,,,,,
25674898045,7712503099,98364076,3,3,126,174,162,2022-08-28T08:52:27Z,500.0,3.09,5.318,4.9,86.6,,163.3,167.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898047,7712503099,98364076,4,4,175,212,151,2022-08-28T08:55:10Z,500.0,3.31,4.001,0.0,87.7,,166.6,170.0,4.0,0.0,0.0,0.0,500.0,0.0,,,,,
25674898048,7712503099,98364076,5,5,213,248,135,2022-08-28T08:57:41Z,500.0,3.7,4.211,0.0,90.5,,172.1,176.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25674898049,7712503099,98364076,6,6,249,285,143,2022-08-28T08:59:56Z,500.0,3.5,4.462,0.0,89.0,,172.2,175.0,5.0,0.0,0.0,0.0,0.0,500.0,,,,,
25674898051,7712503099,98364076,7,7,286,322,133,2022-08-28T09:02:22Z,500.0,3.76,4.958,0.0,89.0,,176.0,179.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25674898052,7712503099,98364076,8,8,323,359,164,2022-08-28T09:04:36Z,500.0,3.05,3.57,3.0,86.1,,169.2,174.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898053,7712503099,98364076,9,9,360,394,166,2022-08-28T09:07:18Z,500.0,3.01,4.24,0.0,84.7,,167.4,174.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898056,7712503099,98364076,10,10,395,430,169,2022-08-28T09:10:02Z,500.0,2.96,3.652,0.0,84.7,,164.0,167.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898059,7712503099,98364076,11,11,431,467,165,2022-08-28T09:12:51Z,500.0,3.03,3.716,0.0,85.4,,166.3,170.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898061,7712503099,98364076,12,12,468,500,157,2022-08-28T09:15:38Z,500.0,3.18,4.109,0.0,85.5,,165.8,169.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898064,7712503099,98364076,13,13,501,534,170,2022-08-28T09:18:15Z,500.0,2.94,4.016,0.0,84.7,,167.8,171.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898069,7712503099,98364076,14,14,535,576,167,2022-08-28T09:21:09Z,500.0,2.99,3.7,2.3,85.2,,168.3,175.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898072,7712503099,98364076,15,15,577,610,138,2022-08-28T09:23:57Z,500.0,3.62,4.621,0.0,89.2,,176.4,181.0,5.0,0.0,0.0,0.0,0.0,500.0,,,,,
25674898073,7712503099,98364076,16,16,611,644,135,2022-08-28T09:26:13Z,500.0,3.7,4.563,0.0,90.4,,178.5,181.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25674898075,7712503099,98364076,17,17,645,679,139,2022-08-28T09:28:32Z,500.0,3.6,4.428,0.0,89.0,,178.8,180.0,5.0,0.0,0.0,0.0,0.0,500.0,,,,,
25674898077,7712503099,98364076,18,18,680,697,65,2022-08-28T09:30:49Z,248.98,3.83,5.172,0.0,87.9,,179.7,181.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25674898079,7712503099,98364076,19,19,698,730,168,2022-08-28T09:31:57Z,500.0,2.98,3.697,0.0,85.5,,176.0,180.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898082,7712503099,98364076,20,20,731,767,164,2022-08-28T09:34:43Z,500.0,3.05,4.074,2.2,86.0,,175.5,185.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898084,7712503099,98364076,21,21,768,809,170,2022-08-28T09:37:26Z,500.0,2.94,3.68,4.3,85.9,,174.7,179.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898087,7712503099,98364076,22,22,810,848,161,2022-08-28T09:40:20Z,500.0,3.11,4.412,0.0,86.7,,176.0,179.0,3.0,0.0,0.0,500.0,0.0,0.0,,,,,
25674898090,7712503099,98364076,23,23,849,869,75,2022-08-28T09:42:57Z,257.33,3.43,4.76,4.2,88.6,,178.9,182.0,4.0,0.0,0.0,0.0,257.33,0.0,,,,,
25634264049,7701605223,98364076,1,1,0,44,197,2022-08-26T07:26:55Z,500.0,2.54,4.769,0.0,81.6,,129.3,141.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264050,7701605223,98364076,2,2,45,101,193,2022-08-26T07:30:16Z,500.0,2.59,3.932,0.0,82.0,,135.1,142.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264051,7701605223,98364076,3,3,102,155,189,2022-08-26T07:33:30Z,500.0,2.65,4.136,0.0,82.9,,151.3,157.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264054,7701605223,98364076,4,4,156,216,196,2022-08-26T07:36:38Z,500.0,2.55,3.756,0.0,82.0,,149.6,155.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264055,7701605223,98364076,5,5,217,274,187,2022-08-26T07:39:53Z,500.0,2.67,4.183,0.0,82.3,,150.3,156.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264056,7701605223,98364076,6,6,275,316,178,2022-08-26T07:43:04Z,500.0,2.81,4.2,0.0,82.3,,152.1,160.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264057,7701605223,98364076,7,7,317,331,57,2022-08-26T07:46:02Z,151.25,2.65,3.051,0.0,81.5,,152.4,155.0,2.0,0.0,151.25,0.0,0.0,0.0,,,,,
25634264058,7701605223,98364076,8,8,332,345,35,2022-08-26T07:46:57Z,136.91,3.91,4.91,0.0,89.8,,160.8,168.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264059,7701605223,98364076,9,9,346,385,180,2022-08-26T07:47:34Z,445.19,2.47,4.476,0.0,81.3,,157.6,171.0,1.0,445.19,0.0,0.0,0.0,0.0,,,,,
25634264060,7701605223,98364076,10,10,386,396,25,2022-08-26T07:50:31Z,114.11,4.56,5.753,0.0,97.7,,160.3,171.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264061,7701605223,98364076,11,11,397,435,180,2022-08-26T07:50:57Z,431.09,2.39,6.154,5.7,80.5,,160.0,177.0,1.0,431.09,0.0,0.0,0.0,0.0,,,,,
25634264062,7701605223,98364076,12,12,436,441,15,2022-08-26T07:53:57Z,63.15,4.21,5.264,0.0,95.2,,138.9,141.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264065,7701605223,98364076,13,13,442,481,195,2022-08-26T07:54:11Z,500.0,2.56,4.527,0.0,81.1,,144.4,154.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264068,7701605223,98364076,14,14,482,506,104,2022-08-26T07:57:27Z,278.68,2.68,3.408,0.0,82.1,,147.4,152.0,2.0,0.0,278.68,0.0,0.0,0.0,,,,,
25634264072,7701605223,98364076,15,15,507,523,35,2022-08-26T07:59:14Z,156.24,4.46,6.286,0.0,94.1,,160.9,169.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264076,7701605223,98364076,16,16,524,571,180,2022-08-26T07:59:48Z,464.71,2.58,3.456,0.0,81.9,,158.6,169.0,2.0,0.0,464.71,0.0,0.0,0.0,,,,,
25634264079,7701605223,98364076,17,17,572,580,25,2022-08-26T08:02:48Z,104.01,4.16,5.22,0.0,96.5,,157.0,159.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264083,7701605223,98364076,18,18,581,619,180,2022-08-26T08:03:13Z,475.27,2.64,5.686,0.0,81.6,,160.8,175.0,2.0,0.0,475.27,0.0,0.0,0.0,,,,,
25634264087,7701605223,98364076,19,19,620,625,15,2022-08-26T08:06:13Z,72.4,4.83,5.731,0.0,103.5,,152.3,153.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
25634264090,7701605223,98364076,20,20,626,663,180,2022-08-26T08:06:27Z,500.0,2.78,5.676,0.0,81.9,,154.5,161.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264093,7701605223,98364076,21,21,664,693,119,2022-08-26T08:09:29Z,288.48,2.42,3.238,7.0,82.2,,153.7,160.0,1.0,288.48,0.0,0.0,0.0,0.0,,,,,
25634264096,7701605223,98364076,22,22,694,729,186,2022-08-26T08:12:25Z,500.0,2.69,3.331,19.6,84.5,,168.4,176.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25634264099,7701605223,98364076,23,23,730,741,53,2022-08-26T08:15:28Z,154.16,2.91,3.108,5.2,85.3,,175.6,177.0,3.0,0.0,0.0,154.16,0.0,0.0,,,,,
25594177853,7690216972,98364076,1,1,0,64,193,2022-08-24T06:26:47Z,500.0,2.59,5.422,0.0,81.9,,124.9,141.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25594177855,7690216972,98364076,2,2,65,111,188,2022-08-24T06:30:02Z,500.0,2.66,3.212,0.0,83.0,,133.9,140.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25594177858,7690216972,98364076,3,3,112,152,197,2022-08-24T06:33:36Z,500.0,2.54,3.377,0.0,83.3,,142.5,149.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25594177862,7690216972,98364076,4,4,153,187,192,2022-08-24T06:36:52Z,500.0,2.6,3.709,0.0,83.2,,149.4,154.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25594177863,7690216972,98364076,5,5,188,230,188,2022-08-24T06:40:07Z,500.0,2.66,3.729,0.0,83.4,,152.5,158.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
25594177867,7690216972,98364076,6,6,231,272,173,2022-08-24T06:43:16Z,500.0,2.89,3.451,0.0,84.1,,153.7,157.0,2.0,0.0,500.0,0.0,0.0,0.0,,,,,
